"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
"ID364",2905,62,0.745,2.76,29.94,0.84,70.4,96.1,4
"ID3640",2906,79,0.76,2.21,27.29,0.84,71.5,90.9,4
"ID3642",2907,81,0.69,2.93,30.13,0.84,65.2,95.6,4
"ID3643",2908,78,0.695,2.51,32.5,0.84,72.1,100.4,6
"ID3644",2909,61,0.814,1.48,30.92,0.84,77.3,85.5,5
"ID3645",2910,67,0.757,2.15,27.66,0.84,62.9,79.6,3
"ID3646",2911,86,0.804,1.61,30.08,0.84,75.3,85.5,5
"ID3647",2912,66,0.818,1.35,30.72,0.84,83.1,89.9,4
"ID3648",2913,71,0.816,1.39,28.68,0.84,83.2,90.6,4
"ID3649",2914,79,0.794,1.92,31.74,0.84,84.4,100.8,5
"ID3650",2915,57,0.775,2.78,26.15,0.84,68.7,91.2,8
"ID3651",2916,92,0.784,1.8,33.53,0.84,67.4,79.9,4
"ID3652",2917,82,0.803,1.64,29.56,0.84,73.8,84.4,5
"ID3653",2918,54,0.792,2.09,28.53,0.84,74.9,91.3,6
"ID3654",2919,86,0.76,2.15,35.19,0.84,71.1,89.8,3
"ID3655",2920,66,0.688,3.04,30.78,0.84,65,96.3,4
"ID3656",2921,66,0.652,2.89,29.46,0.84,67.1,101.4,9
"ID3657",2922,80,0.73,2.3,31.65,0.84,72.9,96.3,4
"ID3658",2923,52,0.775,2.72,26.06,0.84,68.4,90.3,8
"ID3659",2924,57,0.739,2.43,31.78,0.84,71.5,95,3
"ID366",2925,89,0.827,1.14,31.31,0.84,86.8,89.9,3
"ID3660",2926,80,0.748,2.34,30.41,0.84,72.9,95.1,3
"ID3661",2927,71,0.78,1.79,33.1,0.84,78.5,93.2,3
"ID3662",2928,80,0.819,1.36,26.35,0.84,82.4,89.2,5
"ID3663",2929,91,0.799,1.64,29.27,0.84,81.9,93.7,4
"ID3664",2930,94,0.803,1.59,29.36,0.84,82.5,93.6,4
"ID3665",2931,76,0.788,1.91,26.98,0.84,74.9,89.8,5
"ID3666",2932,80,0.811,1.43,31.01,0.84,84.6,93.1,4
"ID3667",2933,78,0.816,1.36,32.77,0.84,87.4,94.8,4
"ID3668",2934,48,0.75,2.45,30.68,0.84,70.7,93.1,4
"ID3669",2935,64,0.748,2.56,27.53,0.84,70,93.4,5
"ID367",2936,87,0.813,1.34,30.69,0.84,85.9,93.1,3
"ID3670",2937,75,0.785,1.7,30.23,0.84,79.8,93.1,3
"ID3671",2938,83,0.789,1.63,26.94,0.84,80.2,92.3,3
"ID3672",2939,80,0.807,1.45,30.43,0.84,81.7,90.3,3
"ID3673",2940,83,0.8,1.72,28.63,0.84,83.9,97.2,5
"ID3674",2941,103,0.797,1.74,29.67,0.84,83.1,96.8,5
"ID3675",2942,85,0.799,1.64,29.27,0.84,81.9,93.7,4
"ID3676",2943,77,0.806,1.56,30.47,0.84,82.9,93.3,4
"ID3677",2944,77,0.809,1.51,27.84,0.84,82.6,92.2,5
"ID3678",2945,72,0.801,1.66,29.16,0.84,76,87.1,5
"ID3679",2946,55,0.746,2.38,29.03,0.84,64,84,3
"ID368",2947,95,0.801,1.5,31.3,0.84,83.4,93.4,2
"ID3680",2948,87,0.704,2.69,32.28,0.84,70,98.8,4
"ID3681",2949,85,0.694,2.69,30.2,0.84,70,99.5,5
"ID3682",2950,84,0.78,1.85,30.11,0.84,77.3,92.4,3
"ID3683",2951,85,0.82,1.39,28.42,0.84,79.6,86.4,5
"ID3684",2952,69,0.818,1.41,30.57,0.84,78.6,85.8,5
"ID3685",2953,108,0.797,1.68,29.63,0.84,73.7,85,4
"ID3686",2954,66,0.783,1.77,30.25,0.84,68,80.4,3
"ID3687",2955,81,0.795,1.66,28.04,0.84,71,81.8,4
"ID3688",2956,67,0.813,1.39,27.28,0.84,81.6,89.2,4
"ID3689",2957,88,0.816,1.39,28.68,0.84,83.2,90.6,4
"ID369",2958,70,0.744,2.47,31.72,0.84,66.4,88.1,4
"ID3690",2959,72,0.789,2.1,27.89,0.84,84.1,103.1,6
"ID3691",2960,75,0.779,2.54,28.69,0.84,78.1,101.1,6
"ID3692",2961,62,0.755,2.13,29.54,0.84,66.1,83.7,3
"ID3693",2962,101,0.823,1.23,29.85,0.84,88.8,93.7,3
"ID3694",2963,62,0.786,1.89,28.42,0.84,76,91,4
"ID3695",2964,68,0.742,2.81,29.38,0.84,69.6,95.6,5
"ID3696",2965,39,0.749,2.82,28.85,0.84,68.9,94.2,5
"ID3697",2966,56,0.782,1.95,26.44,0.84,74.3,90,4
"ID3698",2967,53,0.778,2,25.34,0.84,73.9,90.3,4
"ID3699",2968,73,0.798,1.65,27.37,0.84,79.7,91.5,4
"ID37",2969,78,0.756,2.15,29.06,0.84,75.4,95.6,3
"ID370",2970,95,0.778,1.81,28.7,0.84,79.9,95.3,3
"ID3700",2971,86,0.811,1.31,32.31,0.84,84.2,90.9,4
"ID3701",2972,80,0.82,1.27,29.86,0.84,84.6,90.1,3
"ID3702",2973,92,0.812,1.47,32.93,0.84,85.3,94.4,5
"ID3703",2974,88,0.802,1.53,30.55,0.84,83.9,94.3,3
"ID3704",2975,72,0.778,1.96,28.63,0.84,78.1,94.9,4
"ID3705",2976,105,0.828,1.16,31.65,0.84,90.3,93.7,3
"ID3706",2977,27,0.747,2.52,32.96,0.84,70.7,94.1,4
"ID3707",2978,61,0.758,2.54,29.64,0.84,71,93.9,5
"ID3708",2979,88,0.763,2.4,32.9,0.84,71.8,93,5
"ID3709",2980,67,0.79,1.77,29.41,0.84,74.7,87.7,4
"ID371",2981,91,0.776,1.9,27.52,0.84,80.5,97.2,3
"ID3710",2982,105,0.795,1.61,31.27,0.84,80.6,92.3,3
"ID3711",2983,97,0.806,1.44,29.99,0.84,83,91.8,3
"ID3712",2984,98,0.816,1.29,31.14,0.84,85.6,91.7,3
"ID3713",2985,107,0.82,1.23,31.72,0.84,86.7,91.5,3
"ID3714",2986,85,0.82,1.21,31.43,0.84,86.8,91.5,4
"ID3715",2987,70,0.772,2.18,26.98,0.84,73.3,91.9,4
"ID3716",2988,105,0.803,1.47,30.37,0.84,83.5,92.9,3
"ID3717",2989,88,0.801,1.53,33.32,0.84,83.8,94.3,3
"ID3718",2990,75,0.739,2.37,31.33,0.84,67.3,88.7,3
"ID3719",2991,75,0.745,2.22,34.85,0.84,71.5,92.2,3
"ID372",2992,72,0.781,1.92,29.75,0.84,84.1,101.4,4
"ID3720",2993,59,0.79,1.77,31.75,0.84,87.7,102.9,4
"ID3721",2994,108,0.803,1.57,31.32,0.84,90.5,102.2,4
"ID3722",2995,45,0.758,2.54,29.64,0.84,71,93.9,5
"ID3723",2996,69,0.77,2.11,31.19,0.84,72.9,90.8,4
"ID3724",2997,79,0.813,1.4,32.84,0.84,85.9,93.9,4
"ID3725",2998,88,0.816,1.36,31.57,0.84,87.6,94.9,4
"ID3726",2999,97,0.805,1.61,31.96,0.84,87.5,99.4,5
"ID3727",3000,81,0.788,2.03,33.38,0.84,82.4,100.1,5
"ID3728",3001,78,0.746,2.59,28.98,0.84,70.1,94,4
"ID3729",3002,83,0.742,2.71,29.99,0.84,70,95.3,4
"ID373",3003,61,0.775,2.21,32.27,0.84,71.6,89.8,6
"ID3730",3004,78,0.743,2.92,31.39,0.84,69,95.6,5
"ID3731",3005,82,0.8,1.56,31.78,0.84,80.7,91.3,3
"ID3732",3006,104,0.798,1.54,38.12,0.84,82.1,92.6,2
"ID3733",3007,78,0.8,1.45,30.18,0.84,83.4,92.6,4
"ID3734",3008,85,0.801,1.53,31.02,0.84,83.1,93.6,3
"ID3735",3009,78,0.798,1.66,32.44,0.84,80.1,92.2,4
"ID3736",3010,69,0.764,2.36,29.34,0.84,72.9,94,4
"ID3737",3011,85,0.811,1.32,27.74,0.84,84.6,91.3,3
"ID3738",3012,89,0.831,1.1,29.38,0.84,88.1,90.3,3
"ID3739",3013,76,0.823,1.21,31.22,0.84,86.3,90.7,2
"ID3740",3014,85,0.817,1.25,32.15,0.84,86.2,91.6,3
"ID3741",3015,95,0.771,2.06,29.28,0.84,79.4,98.2,4
"ID3742",3016,78,0.777,1.94,29.73,0.84,80.4,97.5,3
"ID3743",3017,53,0.756,2.4,29.29,0.84,72.3,94.2,4
"ID3744",3018,78,0.814,1.27,27.67,0.84,85.7,91.7,4
"ID3745",3019,88,0.806,1.38,29.64,0.84,84.2,92.2,4
"ID3746",3020,56,0.749,2.41,31.63,0.84,71.5,93.9,4
"ID3747",3021,38,0.748,2.37,32.7,0.84,71.6,93.6,3
"ID3748",3022,55,0.774,1.78,34.37,0.84,78.8,93.8,4
"ID3749",3023,92,0.831,1.1,34.65,0.84,92.5,94.9,3
"ID375",3024,71,0.796,1.8,28.1,0.84,77.3,90.7,5
"ID3750",3025,64,0.759,2.48,29.66,0.84,72.1,94.6,4
"ID3751",3026,70,0.764,2.36,29.34,0.84,72.9,94,4
"ID3752",3027,71,0.792,1.67,31.1,0.84,74.7,86.5,3
"ID3753",3028,91,0.803,1.41,29.44,0.84,83.1,91.6,4
"ID3754",3029,88,0.811,1.32,27.74,0.84,84.6,91.3,3
"ID3755",3030,80,0.806,1.38,29.64,0.84,84.2,92.2,4
"ID3756",3031,82,0.803,1.45,31.54,0.84,84,93.3,3
"ID3757",3032,81,0.77,1.87,29.79,0.84,79.6,96.2,3
"ID3758",3033,76,0.789,1.79,30.74,0.84,73.2,86.3,4
"ID3759",3034,70,0.756,2.46,28.1,0.84,70.6,92.6,4
"ID376",3035,84,0.817,1.34,32.57,0.84,87.5,94.6,4
"ID3760",3036,78,0.758,2.24,28.15,0.84,75.5,96.5,3
"ID3761",3037,89,0.827,1.13,30.25,0.84,87,89.9,4
"ID3762",3038,87,0.826,1.17,29.24,0.84,86.3,89.9,2
"ID3763",3039,100,0.8,1.57,32.89,0.84,82.7,93.8,4
"ID3764",3040,86,0.806,1.39,31.08,0.84,84.7,92.9,3
"ID3765",3041,77,0.741,2.3,30.09,0.84,68.9,90.1,3
"ID3766",3042,78,0.745,2.22,34.85,0.84,71.5,92.2,3
"ID3767",3043,129,0.785,1.84,31.2,0.84,86.3,102.7,4
"ID3768",3044,93,0.837,1.03,30.33,0.84,90.8,91.6,2
"ID3769",3045,83,0.779,2.07,31.26,0.84,72.8,89.6,5
"ID377",3046,110,0.811,1.47,32.85,0.84,87.9,97.4,4
"ID3770",3047,22,0.751,2.5,30.59,0.84,70.7,93.6,4
"ID3771",3048,32,0.768,1.96,28.46,0.84,76.3,93.6,3
"ID3772",3049,78,0.766,1.83,28.04,0.84,78.9,95.3,5
"ID3773",3050,81,0.807,1.39,33.32,0.84,91.5,100.3,3
"ID3774",3051,74,0.796,1.65,32.31,0.84,75.9,87.3,4
"ID3775",3052,65,0.799,1.61,31.17,0.84,75.4,86,4
"ID3776",3053,80,0.766,2.3,30.96,0.84,72.4,92.5,4
"ID3777",3054,87,0.783,1.66,37.07,0.84,74.9,87.2,4
"ID3778",3055,93,0.818,1.23,28.07,0.84,82.2,87,4
"ID3779",3056,87,0.83,1.12,28.87,0.84,84.9,87.4,3
"ID378",3057,73,0.784,2.2,30.72,0.84,79.7,99.1,6
"ID3780",3058,80,0.833,1.08,31.9,0.84,87.9,89.7,2
"ID3781",3059,86,0.784,1.64,30.45,0.84,84.7,98.1,4
"ID3782",3060,80,0.76,2.09,28.87,0.84,78,97.8,3
"ID3783",3061,53,0.769,1.98,30.97,0.84,78.6,96.6,2
"ID3784",3062,91,0.768,1.79,27.42,0.84,77.7,93.1,5
"ID3785",3063,83,0.761,1.92,28.29,0.84,83,101.8,4
"ID3786",3064,75,0.8,1.48,33.19,0.84,89.4,99.9,3
"ID3787",3065,78,0.813,1.31,28.83,0.84,85.6,92.1,3
"ID3788",3066,78,0.797,1.49,27.18,0.84,79.9,89.6,3
"ID3789",3067,71,0.79,1.72,29.7,0.84,73.8,86.2,4
"ID379",3068,57,0.775,2.57,27.8,0.84,71.3,93,7
"ID3790",3069,82,0.778,1.76,35.7,0.84,76.1,90.2,4
"ID3791",3070,65,0.803,1.41,29.93,0.84,78.5,86.6,4
"ID3792",3071,88,0.836,1.05,32.37,0.84,87.9,89.1,2
"ID3793",3072,78,0.825,1.15,28.18,0.84,83.7,86.9,3
"ID3794",3073,89,0.829,1.13,32.72,0.84,86.8,89.6,3
"ID3795",3074,81,0.804,1.41,29.94,0.84,83.1,91.6,3
"ID3796",3075,87,0.809,1.37,31.73,0.84,85.4,93.3,3
"ID3797",3076,105,0.773,1.78,32.88,0.84,83.8,99.8,4
"ID3798",3077,81,0.766,1.87,35.56,0.84,82.7,100.4,4
"ID3799",3078,68,0.765,1.85,28.85,0.84,77.9,94.3,5
"ID38",3079,29,0.604,4.72,36.34,0.84,58.1,107.5,5
"ID380",3080,54,0.747,2.53,30.45,0.84,70.4,93.8,4
"ID3800",3081,67,0.761,1.92,30.59,0.84,78.6,96.4,4
"ID3801",3082,81,0.794,1.52,28.14,0.84,89.7,101.4,4
"ID3802",3083,61,0.757,1.99,30.39,0.84,82.7,102.8,4
"ID3803",3084,92,0.808,1.37,32.22,0.84,81.2,88.7,3
"ID3804",3085,64,0.795,1.68,30.25,0.84,73.6,85.1,4
"ID3805",3086,55,0.789,1.74,29.09,0.84,72.9,85.4,4
"ID3806",3087,86,0.836,1.04,31.04,0.84,87.8,88.8,2
"ID3807",3088,78,0.84,1,30.81,0.84,88.9,88.8,2
"ID3808",3089,85,0.833,1.08,33.12,0.84,87.8,89.6,3
"ID3809",3090,82,0.829,1.13,28.85,0.84,86,88.7,3
"ID3810",3091,70,0.773,1.88,31.42,0.84,82.5,99.7,3
"ID3811",3092,78,0.802,1.43,28.12,0.84,81.6,90.4,3
"ID3812",3093,80,0.787,1.54,27.11,0.84,79.4,90.3,5
"ID3813",3094,83,0.777,1.69,27.89,0.84,78.7,92.4,4
"ID3814",3095,76,0.778,1.81,31.82,0.84,76,90.7,3
"ID3815",3096,60,0.77,1.87,27.56,0.84,75.6,91.4,3
"ID3816",3097,76,0.772,2.13,33.26,0.84,73.6,91.8,4
"ID3817",3098,78,0.801,1.66,30.8,0.84,78.4,89.9,5
"ID3818",3099,85,0.791,1.54,30.86,0.84,74,84.1,4
"ID3819",3100,84,0.822,1.21,30.6,0.84,83.4,87.8,3
"ID382",3101,56,0.753,2.39,28.67,0.84,71,92.7,4
"ID3820",3102,83,0.816,1.26,28.56,0.84,83.2,88.7,3
"ID3821",3103,87,0.815,1.3,29.29,0.84,85.9,92.3,3
"ID3822",3104,99,0.779,1.65,30.06,0.84,83.5,97.2,5
"ID3823",3105,78,0.787,1.63,34.33,0.84,79.2,91.4,3
"ID3824",3106,95,0.774,1.81,32.83,0.84,81.8,97.7,3
"ID3825",3107,90,0.785,1.67,32.87,0.84,84.8,98.6,3
"ID3826",3108,78,0.798,1.52,31.29,0.84,86,97,3
"ID3827",3109,85,0.802,1.43,28.12,0.84,81.6,90.4,3
"ID3828",3110,78,0.771,1.87,27.4,0.84,75.8,91.6,3
"ID3829",3111,82,0.807,1.54,29.94,0.84,79.9,89.6,4
"ID383",3112,79,0.776,2.02,29.5,0.84,73.9,90.6,4
"ID3830",3113,75,0.751,1.91,33.02,0.84,74.2,91.7,6
"ID3831",3114,77,0.789,1.63,28.62,0.84,78.6,90.6,3
"ID3832",3115,97,0.792,1.67,34.6,0.84,76.8,88.9,3
"ID3833",3116,77,0.767,1.78,31.08,0.84,74.8,89.5,5
"ID3834",3117,84,0.796,1.51,30.97,0.84,75.4,84.8,3
"ID3835",3118,101,0.828,1.15,35.1,0.84,86.1,89.3,2
"ID3836",3119,82,0.825,1.17,29.27,0.84,85.5,89.1,3
"ID3837",3120,78,0.802,1.41,26.66,0.84,82.2,90.7,4
"ID3838",3121,103,0.804,1.38,31.35,0.84,82.8,90.9,4
"ID3839",3122,94,0.816,1.28,27.87,0.84,86.9,93,3
"ID384",3123,74,0.782,1.97,26.26,0.84,74.9,90.9,4
"ID3840",3124,68,0.786,1.61,33.01,0.84,78.7,90.7,4
"ID3841",3125,54,0.769,1.86,26.31,0.84,75.7,91.5,4
"ID3842",3126,80,0.77,2.1,32.37,0.84,73.2,91.2,4
"ID3843",3127,90,0.807,1.54,29.94,0.84,79.9,89.6,4
"ID3844",3128,94,0.801,1.44,31.55,0.84,79.3,88,3
"ID3845",3129,85,0.814,1.27,28.75,0.84,82,87.7,4
"ID3846",3130,96,0.824,1.19,26.26,0.84,87.4,91.5,3
"ID3847",3131,91,0.8,1.4,28.76,0.84,84,92.8,4
"ID3848",3132,84,0.759,1.93,26.65,0.84,81,99.6,4
"ID3849",3133,51,0.794,1.56,29.05,0.84,78.1,88.8,3
"ID385",3134,87,0.811,1.31,32.31,0.84,84.2,90.9,4
"ID3850",3135,83,0.781,1.7,27.95,0.84,75.9,88.9,4
"ID3851",3136,78,0.79,1.6,30.41,0.84,80.1,92,3
"ID3852",3137,59,0.781,1.58,29.32,0.84,76.7,88.2,5
"ID3853",3138,102,0.756,1.96,32.49,0.84,75.1,93,4
"ID3854",3139,71,0.76,1.94,30.96,0.84,73.6,90.5,3
"ID3855",3140,63,0.768,1.89,27.85,0.84,75.5,91.7,3
"ID3856",3141,61,0.778,1.9,32.36,0.84,75,90.4,4
"ID3857",3142,80,0.786,1.78,33.42,0.84,76.8,90.6,4
"ID3858",3143,86,0.748,2,27.3,0.84,78.6,98.4,5
"ID3859",3144,78,0.738,2.04,28.45,0.84,76.8,97.5,6
"ID386",3145,88,0.815,1.28,32.43,0.84,84.6,90.6,3
"ID3860",3146,69,0.758,1.91,32.48,0.84,70.3,86.4,4
"ID3861",3147,77,0.763,1.91,31.59,0.84,70.5,86.1,4
"ID3862",3148,66,0.776,1.78,28,0.84,73.9,87.8,3
"ID3863",3149,83,0.785,1.65,30.25,0.84,76.6,88.7,3
"ID3864",3150,76,0.817,1.24,30.15,0.84,82.1,87.1,4
"ID3865",3151,86,0.807,1.37,33.58,0.84,80.9,88.4,4
"ID3866",3152,94,0.801,1.46,31.98,0.84,80.3,89.3,3
"ID3867",3153,75,0.819,1.26,23.43,0.84,85.3,90.7,3
"ID3868",3154,97,0.756,1.92,33.9,0.84,80.1,98.5,5
"ID3869",3155,81,0.758,1.96,30.38,0.84,78.7,97.3,4
"ID387",3156,87,0.803,1.54,29.42,0.84,84.6,95.2,4
"ID3870",3157,73,0.78,1.68,28.78,0.84,76.6,89.5,4
"ID3871",3158,69,0.752,1.92,31.3,0.84,76.3,94.3,5
"ID3872",3159,77,0.767,1.87,26.67,0.84,75.6,91.6,4
"ID3873",3160,69,0.771,2.04,32.16,0.84,73.8,91.2,4
"ID3874",3161,84,0.778,1.9,32.36,0.84,75,90.4,4
"ID3875",3162,80,0.798,1.62,33.45,0.84,78.8,90.1,4
"ID3876",3163,65,0.767,1.88,31.16,0.84,71.4,86.6,4
"ID3877",3164,68,0.782,1.69,28.3,0.84,75.2,87.9,3
"ID3878",3165,76,0.816,1.24,28.05,0.84,82.3,87.4,4
"ID3879",3166,89,0.811,1.31,30.79,0.84,81.8,88.2,4
"ID388",3167,76,0.798,1.58,31.48,0.84,82.6,93.8,3
"ID3881",3168,77,0.803,1.41,28.09,0.84,82.3,90.8,4
"ID3882",3169,102,0.765,1.82,32.09,0.84,81.9,98.7,5
"ID3883",3170,76,0.759,1.93,26.65,0.84,81,99.6,4
"ID3884",3171,80,0.781,1.71,30.82,0.84,79.6,93.3,3
"ID3885",3172,42,0.792,1.59,30.51,0.84,78.1,89.3,3
"ID3886",3173,83,0.79,1.59,27.19,0.84,77.4,88.6,3
"ID3887",3174,86,0.764,1.92,28.86,0.84,72.3,88.4,4
"ID3888",3175,101,0.771,1.81,30.83,0.84,75.3,90.4,4
"ID3889",3176,80,0.796,1.54,28.69,0.84,81.6,92.4,3
"ID389",3177,67,0.794,1.76,29.1,0.84,78.8,92.1,4
"ID3890",3178,74,0.781,1.58,29.32,0.84,76.7,88.2,5
"ID3891",3179,77,0.778,1.6,29.43,0.84,77.2,89.1,5
"ID3892",3180,80,0.763,1.93,30.56,0.84,73.1,89.7,3
"ID3893",3181,51,0.726,2.14,28.66,0.84,75.3,97.7,7
"ID3894",3182,52,0.745,2.1,30.65,0.84,69.2,88,4
"ID3895",3183,72,0.773,1.84,30.27,0.84,74.2,89.2,3
"ID3896",3184,76,0.796,1.54,33.47,0.84,80,90.4,3
"ID3897",3185,76,0.803,1.44,33.01,0.84,80.1,88.8,3
"ID3898",3186,86,0.803,1.47,33.01,0.84,80.4,89.5,2
"ID3899",3187,86,0.819,1.25,27.92,0.84,84.8,90.1,3
"ID39",3188,102,0.736,2.55,28.59,0.84,78.4,105.7,3
"ID390",3189,52,0.788,1.87,29.54,0.84,76.7,91.4,4
"ID3900",3190,89,0.811,1.32,30.38,0.84,83.9,90.7,3
"ID3901",3191,76,0.791,1.52,34.74,0.84,81.8,92.7,4
"ID3902",3192,83,0.772,1.81,27.6,0.84,77.5,92.8,4
"ID3903",3193,49,0.741,2.15,30.53,0.84,72.4,92.9,4
"ID3904",3194,79,0.774,1.91,28.33,0.84,75.2,91.1,3
"ID3905",3195,83,0.779,1.84,29.71,0.84,76.3,91.3,3
"ID3906",3196,75,0.773,1.84,30.27,0.84,74.2,89.2,3
"ID3907",3197,77,0.806,1.39,34.78,0.84,81.2,89,4
"ID3908",3198,69,0.813,1.29,31.32,0.84,81.6,87.6,4
"ID3909",3199,78,0.812,1.3,31.95,0.84,81.3,87.5,4
"ID391",3200,56,0.767,2.31,29.55,0.84,73,93.3,4
"ID3910",3201,98,0.809,1.4,30.47,0.84,82.2,90.1,3
"ID3911",3202,83,0.821,1.25,23.67,0.84,84.5,89.6,3
"ID3912",3203,75,0.761,1.87,31.36,0.84,79.3,96.6,5
"ID3913",3204,63,0.756,1.95,33.42,0.84,77.9,96.4,4
"ID3914",3205,71,0.758,2.06,36.53,0.84,69.9,87.4,3
"ID3915",3206,70,0.772,1.76,27.28,0.84,74.5,88.7,4
"ID3916",3207,76,0.765,1.89,26.68,0.84,75.5,91.9,4
"ID3917",3208,87,0.775,1.89,28.86,0.84,76.3,92.1,2
"ID3918",3209,76,0.808,1.46,32.34,0.84,82.2,91.1,4
"ID3919",3210,73,0.753,2.04,27.61,0.84,79.5,99.7,4
"ID392",3211,76,0.792,1.67,31.1,0.84,74.7,86.5,3
"ID3920",3212,52,0.716,2.36,34.86,0.84,71.2,95.6,5
"ID3921",3213,80,0.805,1.39,32.71,0.84,80.8,88.7,4
"ID3922",3214,81,0.801,1.46,31.98,0.84,80.3,89.3,3
"ID3923",3215,78,0.801,1.48,31.44,0.84,81,90.5,3
"ID3924",3216,75,0.81,1.37,27.84,0.84,83.7,91.4,2
"ID3925",3217,72,0.819,1.26,23.43,0.84,85.3,90.7,3
"ID3926",3218,87,0.821,1.21,27.52,0.84,85.9,90.5,3
"ID3927",3219,76,0.775,1.78,29.94,0.84,78,92.8,4
"ID3928",3220,71,0.785,1.71,25.09,0.84,74.9,87.6,3
"ID3929",3221,79,0.767,1.88,35.01,0.84,73.6,89.2,3
"ID393",3222,75,0.783,1.71,26.71,0.84,75.4,88.2,3
"ID3930",3223,64,0.782,1.66,30.87,0.84,76.7,89.2,3
"ID3931",3224,86,0.774,1.91,28.33,0.84,75.2,91.1,3
"ID3932",3225,69,0.729,2.12,27.12,0.84,76.9,99.3,7
"ID3933",3226,81,0.807,1.36,31.97,0.84,80.9,88.3,4
"ID3934",3227,84,0.798,1.49,36.52,0.84,79.5,89.1,4
"ID3935",3228,81,0.809,1.41,32.91,0.84,81,89.1,3
"ID3936",3229,75,0.763,1.85,31,0.84,78.2,94.9,4
"ID3937",3230,81,0.765,1.98,31.97,0.84,70.4,86.7,3
"ID3938",3231,57,0.762,2.02,34.12,0.84,69.6,86.3,3
"ID3939",3232,85,0.81,1.44,33.01,0.84,81.8,90.2,4
"ID394",3233,81,0.784,1.7,28.41,0.84,77.4,90.4,3
"ID3940",3234,73,0.806,1.5,33.13,0.84,81.6,91.2,4
"ID3941",3235,66,0.72,2.41,28.68,0.84,72.2,97.4,4
"ID3942",3236,54,0.742,2.23,29.18,0.84,70.8,91.6,3
"ID3943",3237,72,0.782,1.7,32.25,0.84,77.4,90.6,4
"ID3944",3238,76,0.739,2.29,31.8,0.84,71.1,92.9,3
"ID3945",3239,79,0.771,1.86,28.65,0.84,75.4,90.9,4
"ID3946",3240,77,0.796,1.59,32.19,0.84,78.4,89.4,3
"ID3947",3241,68,0.79,1.78,29.84,0.84,78.7,92.6,4
"ID3948",3242,79,0.771,1.83,32.57,0.84,75.8,91.2,4
"ID3949",3243,72,0.79,1.78,29.84,0.84,78.7,92.6,4
"ID395",3244,93,0.823,1.2,28.02,0.84,86.6,90.9,3
"ID3950",3245,75,0.754,2.38,32.85,0.84,76.3,99.5,4
"ID3951",3246,75,0.812,1.43,32.67,0.84,79.7,87.6,4
"ID3952",3247,88,0.812,1.45,31.44,0.84,79.7,88,5
"ID3953",3248,94,0.744,2.27,30.84,0.84,75.7,98.3,3
"ID3954",3249,88,0.735,2.22,29.78,0.84,69.8,90.8,4
"ID3955",3250,57,0.739,2.18,28.96,0.84,71.2,92,4
"ID3956",3251,79,0.804,1.51,34.84,0.84,78.8,88.3,4
"ID3957",3252,76,0.812,1.43,32.67,0.84,79.7,87.6,4
"ID3958",3253,99,0.759,2.54,29.87,0.84,75.7,99.9,5
"ID3959",3254,79,0.749,2.58,30.41,0.84,75.3,100.8,4
"ID396",3255,103,0.837,1.03,30.06,0.84,88.7,89.4,3
"ID3960",3256,78,0.748,2.12,30.68,0.84,71.4,90.8,4
"ID3961",3257,88,0.803,1.59,30.1,0.84,77.6,88.1,5
"ID3962",3258,60,0.769,1.93,28.3,0.84,71.3,87,3
"ID3963",3259,67,0.761,1.99,37.8,0.84,71.3,88.2,3
"ID3964",3260,67,0.766,1.83,28.81,0.84,73.2,88.3,4
"ID3965",3261,76,0.764,1.82,27.66,0.84,73.6,88.8,4
"ID3966",3262,62,0.739,2.03,32.74,0.84,72.8,92.3,6
"ID3967",3263,47,0.731,2.14,32.43,0.84,72.7,94,6
"ID3968",3264,63,0.722,2.29,30.76,0.84,71.1,94.3,5
"ID3969",3265,52,0.748,2.25,29.99,0.84,69.9,90.4,3
"ID397",3266,88,0.835,1.06,29.38,0.84,88,89.3,3
"ID3970",3267,75,0.778,1.79,27.64,0.84,76.3,90.6,3
"ID3971",3268,66,0.72,2.41,28.37,0.84,68,91.6,4
"ID3972",3269,74,0.784,1.81,30.97,0.84,75.5,89.7,4
"ID3973",3270,75,0.738,2.47,32.58,0.84,72.8,97.1,3
"ID3974",3271,71,0.784,1.81,30.97,0.84,75.5,89.7,4
"ID3975",3272,89,0.773,2.27,29.56,0.84,75.5,95.5,6
"ID3976",3273,57,0.77,2.07,29.87,0.84,74,91.7,4
"ID3977",3274,75,0.778,2.14,32.27,0.84,76.7,95.3,6
"ID3978",3275,74,0.765,2.45,33.45,0.84,75.8,98.3,6
"ID3979",3276,68,0.715,2.68,31.94,0.84,69.2,96.4,4
"ID398",3277,87,0.829,1.12,29.11,0.84,86.7,89.4,3
"ID3980",3278,82,0.719,2.89,28.64,0.84,67.3,95.1,3
"ID3981",3279,78,0.722,2.76,28.18,0.84,67.6,94.2,3
"ID3982",3280,71,0.784,1.9,29.53,0.84,77.7,93.2,5
"ID3983",3281,63,0.627,4.04,31.54,0.84,56.3,96.6,4
"ID3984",3282,81,0.727,2.68,28.93,0.84,67.6,93,3
"ID3985",3283,70,0.747,2.47,28.61,0.84,73.1,96.7,4
"ID3986",3284,80,0.77,2.21,28.07,0.84,76.7,96.6,5
"ID3987",3285,45,0.629,4.03,31.85,0.84,56.4,96.6,4
