"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
"ID3251",2479,76,0.81,3.29,3.34,0.92,70.9,92,9
"ID3252",2480,83,0.825,3.29,3.56,0.92,75.3,95.8,4
"ID3253",2481,82,0.896,1.89,2.96,0.92,80.3,88,4
"ID3254",2482,80,0.829,2.5,3.62,0.92,87.3,106,6
"ID3255",2483,61,0.741,4.44,5.15,0.92,61.6,91.3,11
"ID3256",2484,71,0.851,3.52,4.04,0.92,66.9,83.8,4
"ID3257",2485,67,0.828,3.1,3.09,0.92,69.9,88.2,6
"ID3258",2486,53,0.815,9.04,2.45,0.92,65.2,96.7,5
"ID3259",2487,77,0.828,3.29,3.54,0.92,73.7,94.1,13
"ID326",2488,65,0.797,5.62,4.67,0.92,71.4,104.5,2
"ID3260",2489,76,0.845,2.54,3.28,0.92,82,98.5,56
"ID3261",2490,76,0.89,1.91,3.18,0.92,76.7,84.5,4
"ID3262",2491,88,0.863,2.37,4.82,0.92,91,106.1,4
"ID3263",2492,93,0.908,1.4,3.54,0.92,94,98.4,4
"ID3264",2493,71,0.818,6.59,2.62,0.92,57.4,83.6,4
"ID3265",2494,71,0.796,3.06,3.83,0.92,62.9,81.9,44
"ID3266",2495,87,0.825,4.55,2.57,0.92,64.4,85.2,5
"ID3267",2496,75,0.799,3.35,3.24,0.92,72.2,95.3,36
"ID3268",2497,58,0.803,14.48,3.04,0.92,58.7,94.9,9
"ID3269",2498,77,0.817,2.95,2.87,0.92,76,96.3,22
"ID327",2499,85,0.806,5.03,4.22,0.92,68.4,97,5
"ID3270",2500,67,0.839,2.28,3.4,0.92,87.7,104,18
"ID3271",2501,79,0.927,0.78,2.22,0.92,80.8,78.5,4
"ID3272",2502,83,0.907,1.71,3.63,0.92,80.6,86.4,7
"ID3273",2503,65,0.789,3.44,3.49,0.92,75.5,102.1,71
"ID3274",2504,83,0.849,2.7,3.97,0.92,81.1,98,12
"ID3275",2505,76,0.835,2.89,4.15,0.92,79.5,98.7,51
"ID3276",2506,76,0.869,2.93,3.71,0.92,78.3,93.4,4
"ID3277",2507,85,0.86,2.81,2.51,0.92,72.7,87.6,2
"ID3278",2508,73,0.892,2.12,4.1,0.92,90.1,100.6,4
"ID3279",2509,49,0.735,5.22,4.64,0.92,63.7,99.4,24
"ID328",2510,64,0.772,5.66,3.64,0.92,51.9,79.2,19
"ID3280",2511,92,0.756,3.84,4.1,0.92,73.1,104.4,75
"ID3281",2512,40,0.745,3.98,4.59,0.92,68.8,99.4,71
"ID3282",2513,61,0.831,3.1,3.79,0.92,70.5,88.6,11
"ID3283",2514,78,0.895,1.65,2.99,0.92,79.3,85.5,3
"ID3284",2515,83,0.931,0.86,1.76,0.92,82.7,80.9,12
"ID3285",2516,81,0.847,2.82,3.57,0.92,81.2,98.9,15
"ID3286",2517,61,0.86,2.73,3.13,0.92,79.8,95.2,3
"ID3287",2518,83,0.849,2.7,3.97,0.92,81.1,98,12
"ID3288",2519,84,0.852,4.03,2.73,0.92,82.5,104.9,5
"ID3289",2520,72,0.86,4.13,3.19,0.92,81.5,103.9,4
"ID329",2521,80,0.869,3.14,3.77,0.92,81.8,99.5,11
"ID3292",2522,51,0.822,3.59,4.47,0.92,75.6,98.3,7
"ID3293",2523,62,0.836,3.26,3.04,0.92,73,91.9,9
"ID3294",2524,41,0.793,4.48,3.11,0.92,58.9,83.3,9
"ID3295",2525,100,0.867,2.48,3.56,0.92,86.9,101.7,9
"ID3296",2526,101,0.848,4.38,2.85,0.92,78.9,102.3,4
"ID3297",2527,49,0.739,8.26,3.56,0.92,58,94.8,4
"ID3298",2528,79,0.826,2.95,3.73,0.92,72.4,90.9,14
"ID3299",2529,78,0.852,3.52,3.5,0.92,77.7,97.2,3
"ID33",2530,54,0.703,4.57,3.64,0.92,63.6,99.3,35
"ID330",2531,87,0.901,1.95,2.82,0.92,82,89.7,5
"ID3300",2532,73,0.862,2.77,3.31,0.92,79.2,94.9,3
"ID3301",2533,74,0.889,1.58,3.74,0.92,91.1,98.1,8
"ID3302",2534,80,0.839,2.86,4.34,0.92,85.1,104.5,11
"ID3303",2535,77,0.827,4.67,4.37,0.92,63.9,86.4,3
"ID3304",2536,77,0.909,4.62,2.07,0.92,78,93.7,34
"ID3305",2537,113,0.874,2.47,5.55,0.92,86.2,100,3
"ID3306",2538,78,0.843,2.89,4.26,0.92,76.4,93.7,6
"ID3307",2539,52,0.781,7.57,3.49,0.92,70,110.5,29
"ID3308",2540,65,0.84,3.93,2.81,0.92,84.2,107.3,5
"ID3309",2541,78,0.848,2.5,3.35,0.92,78.8,94.1,10
"ID331",2542,84,0.84,2.89,4.33,0.92,73,89.8,8
"ID3310",2543,81,0.811,6.02,2.9,0.92,66.2,96.1,5
"ID3311",2544,56,0.8,4.91,3.33,0.92,66.1,93.8,6
"ID3312",2545,99,0.8,5.49,3.24,0.92,64.1,92.1,2
"ID3313",2546,57,0.803,3.87,4.21,0.92,76.4,103.8,61
"ID3314",2547,84,0.849,3.98,4.74,0.92,81.7,104.8,3
"ID3315",2548,84,0.87,3.52,2.81,0.92,71.4,87.6,4
"ID3316",2549,91,0.835,5.54,4.45,0.92,75.5,103.9,4
"ID3317",2550,77,0.806,3.18,3.36,0.92,76.3,99.3,34
"ID3318",2551,79,0.86,2.32,2.7,0.92,78.7,91.8,40
"ID3319",2552,96,0.854,2.81,3.41,0.92,81.9,98.9,7
"ID332",2553,63,0.815,4.93,5.06,0.92,67.1,93.7,5
"ID3320",2554,77,0.823,3.04,3.84,0.92,73.8,93.2,9
"ID3321",2555,66,0.815,3.58,4.13,0.92,68.3,89.6,11
"ID3322",2556,98,0.812,2.34,4.24,0.92,82.2,100.3,71
"ID3323",2557,56,0.838,3.2,4,0.92,79.1,99.3,9
"ID3324",2558,69,0.828,3.18,5.31,0.92,75.6,95.7,9
"ID3325",2559,64,0.771,6.81,3.49,0.92,57.5,90.7,4
"ID3326",2560,75,0.822,3.59,4.47,0.92,75.6,98.3,7
"ID3327",2561,62,0.743,9.92,3.95,0.92,55.3,100.8,65
"ID3328",2562,77,0.785,9.81,2.62,0.92,55,95.4,17
"ID3329",2563,62,0.825,2.91,3.75,0.92,85.9,107.1,9
"ID333",2564,31,0.77,8.16,3.28,0.92,48.4,79.3,4
"ID3330",2565,67,0.839,2.77,3.26,0.92,66.5,81.1,7
"ID3331",2566,36,0.752,4.72,4.25,0.92,59.7,89,17
"ID3333",2567,59,0.825,4.55,3.82,0.92,61.3,82.6,3
"ID3334",2568,23,0.659,5.32,4.93,0.92,50.1,86,78
"ID3335",2569,93,0.818,4.58,3.82,0.92,72.8,99.8,3
"ID3336",2570,82,0.817,3.5,3.75,0.92,73.4,95.8,6
"ID3337",2571,73,0.763,5.09,3.7,0.92,60.1,89.9,7
"ID3338",2572,69,0.869,13.48,1.65,0.92,63.7,96.8,8
"ID3339",2573,62,0.791,2.7,3.82,0.92,77.5,99.2,68
"ID334",2574,76,0.811,2.59,2.86,0.92,69.3,86.2,32
"ID3340",2575,39,0.605,4.49,4.06,0.92,51.6,88.3,83
"ID3341",2576,86,0.841,2.83,4.79,0.92,83.5,102.2,6
"ID3342",2577,49,0.874,2.58,2.98,0.92,76.8,89.8,5
"ID3343",2578,56,0.773,4.39,4.49,0.92,53.2,75.1,5
"ID3344",2579,77,0.845,3.02,5.1,0.92,76.4,94,3
"ID3345",2580,71,0.609,4.55,4.29,0.92,46.6,79.6,43
"ID3346",2581,37,0.317,14.95,3.02,0.92,18.8,77.5,71
"ID3347",2582,90,0.776,3.13,4.9,0.92,67.7,89.8,14
"ID3348",2583,51,0.859,2.98,3.85,0.92,72.6,87.6,3
"ID3349",2584,72,0.835,3.02,4.88,0.92,83.5,104.2,10
"ID335",2585,92,0.85,2.31,2.55,0.92,78.3,92.1,3
"ID3350",2586,63,0.759,15.17,3.5,0.92,42.4,80.2,5
"ID3351",2587,58,0.846,4.28,2.88,0.92,60.9,79.2,4
"ID3352",2588,79,0.851,13.22,3.29,0.92,53.2,84.9,7
"ID3353",2589,74,0.845,7.92,3.33,0.92,62.7,90.2,5
"ID3354",2590,84,0.815,9.92,4.23,0.92,57.4,89.4,6
"ID3355",2591,87,0.701,5.92,4.15,0.92,62.2,102.6,7
"ID3356",2592,31,0.799,5.78,3.33,0.92,50.6,74.4,5
"ID3357",2593,47,0.882,1.56,3.4,0.92,92.1,99.5,17
"ID3358",2594,81,0.838,3.68,2.69,0.92,55.4,70.8,3
"ID3359",2595,82,0.809,3.36,5.21,0.92,71.9,93.5,9
"ID336",2596,67,0.842,3.54,3.15,0.92,80.9,101.7,2
"ID3360",2597,93,0.852,3.51,4.81,0.92,82.1,103.1,6
"ID3361",2598,70,0.839,4.71,4.85,0.92,74.5,100.2,7
"ID3362",2599,59,0.892,1.95,2.35,0.92,69.2,76.4,5
"ID3363",2600,76,0.861,2.38,3.78,0.92,70.5,82.5,6
"ID3364",2601,51,0.814,3.06,3.58,0.92,63.6,80.8,5
"ID3365",2602,84,0.884,2.24,3.43,0.92,85.5,96.9,5
"ID3366",2603,76,0.842,2.52,3.59,0.92,86,103.2,13
"ID3367",2604,81,0.857,4.06,2.8,0.92,67.1,85,7
"ID3368",2605,76,0.829,3.02,3.72,0.92,75.7,95.1,21
"ID3369",2606,75,0.929,0.85,2.27,0.92,78.4,76.8,5
"ID337",2607,84,0.875,2.61,4.21,0.92,85.3,99.4,4
"ID3371",2608,58,0.822,7.67,3.98,0.92,64,96.5,6
"ID3372",2609,53,0.749,4,4.27,0.92,71.3,103.2,74
"ID3373",2610,70,0.782,5.02,3.13,0.92,70.6,105.2,64
"ID3374",2611,70,0.876,1.78,2.98,0.92,81.2,89.9,6
"ID3375",2612,56,0.468,6.84,4.16,0.92,35.4,81.9,77
"ID3376",2613,69,0.869,2.16,3.57,0.92,75,85.8,4
"ID3377",2614,59,0.822,7.67,3.98,0.92,64,96.5,6
"ID3378",2615,68,0.887,1.99,4.04,0.92,80,89,4
"ID3379",2616,76,0.892,1.92,2.41,0.92,76.1,83.9,4
"ID338",2617,61,0.828,2.89,3.54,0.92,75.9,94.9,36
"ID3380",2618,82,0.844,4.46,3.4,0.92,65.7,87,5
"ID3381",2619,78,0.776,5.15,5.29,0.92,72.4,107,13
"ID3382",2620,80,0.8,3.22,4.35,0.92,62.5,82,64
"ID3383",2621,57,0.853,4.88,4.04,0.92,69.8,91.6,4
"ID3384",2622,38,0.825,4.97,4.08,0.92,61.9,85.5,8
"ID3385",2623,51,0.653,13.64,3.87,0.92,46.5,92.5,6
"ID3386",2624,73,0.755,4.07,4.48,0.92,74.2,108,70
"ID3387",2625,73,0.868,4.35,2.12,0.92,77.9,97.8,7
"ID3388",2626,59,0.735,10.26,4.15,0.92,52.9,100,59
"ID3389",2627,20,0.738,4.66,3.33,0.92,47.3,71.4,8
"ID339",2628,86,0.838,3.96,4.83,0.92,77.9,101.3,4
"ID3390",2629,32,0.703,7.7,4.64,0.92,44.6,80.2,8
"ID3391",2630,37,0.724,4.3,4.08,0.92,50.4,76.4,73
"ID3392",2631,79,0.603,9.02,4.54,0.92,37.5,82.4,72
"ID3393",2632,55,0.74,3.92,3.94,0.92,51.5,75.4,68
"ID3394",2633,33,0.711,5.33,4.93,0.92,49.6,80,16
"ID3395",2634,46,0.74,3.92,3.94,0.92,51.5,75.4,68
"ID3396",2635,53,0.796,4.5,4.17,0.92,69.2,96.2,5
"ID3397",2636,39,0.799,4.08,4.02,0.92,69.9,95.5,8
"ID3398",2637,54,0.705,5.1,4.48,0.92,50.6,81,16
"ID3399",2638,55,0.773,4.19,4.11,0.92,62.1,88,15
"ID34",2639,51,0.488,16.92,3.78,0.92,35.3,108,69
"ID340",2640,81,0.854,4.32,3.6,0.92,84.5,109.9,6
"ID3400",2641,54,0.738,5.32,3.47,0.92,62.3,96.1,10
"ID3401",2642,43,0.672,9.35,3.34,0.92,53.8,106.1,11
"ID3402",2643,58,0.774,4.67,3.02,0.92,69.1,101,41
"ID3403",2644,68,0.769,4.92,3.57,0.92,50.7,75.6,18
"ID3404",2645,58,0.844,2.19,2.6,0.92,84.9,99.4,7
"ID3405",2646,60,0.743,9.1,3.38,0.92,51.9,90.5,4
"ID3406",2647,51,0.716,5.04,4.07,0.92,53,83.4,16
"ID3407",2648,58,0.747,4.7,5.28,0.92,62.3,93.3,46
"ID3408",2649,44,0.66,7.41,4.52,0.92,45.6,83.4,10
"ID3409",2650,75,0.769,3.67,3.49,0.92,72.4,100.4,36
"ID341",2651,92,0.896,1.58,4.12,0.92,81.9,87.7,3
"ID3410",2652,67,0.803,5.45,2.76,0.92,63.4,93.3,12
"ID3411",2653,29,0.66,8.16,2.89,0.92,41.2,79.3,8
"ID3412",2654,83,0.858,2.89,3.1,0.92,84.1,101.7,3
"ID3413",2655,76,0.777,6.1,3.8,0.92,61.3,94.5,5
"ID3414",2656,73,0.753,5.96,3.86,0.92,61.7,93.2,5
"ID3415",2657,47,0.794,3.28,2.62,0.92,68,89.9,16
"ID3416",2658,41,0.705,8.74,4.39,0.92,53,96.4,64
"ID3417",2659,16,0.588,25.17,3.9,0.92,36.6,99.3,8
"ID3418",2660,26,0.697,7.27,4.02,0.92,48.5,86.8,69
"ID3419",2661,68,0.791,3.43,2.8,0.92,78.3,104.3,13
"ID342",2662,103,0.837,2.81,4.74,0.92,78.6,96.4,9
"ID3420",2663,67,0.853,3.08,3.14,0.92,77,94.9,7
"ID3421",2664,88,0.827,5.16,3.81,0.92,71.8,100,7
"ID3422",2665,35,0.712,7.25,5.59,0.92,64.9,113.2,52
"ID3423",2666,106,0.745,3.75,4.61,0.92,78.1,111.7,65
"ID3424",2667,60,0.833,5.61,4.15,0.92,72,100.1,5
"ID3425",2668,79,0.77,9.14,3.3,0.92,64.3,108,9
"ID3426",2669,61,0.791,3.43,2.8,0.92,78.3,104.3,13
"ID3427",2670,87,0.85,2.48,3.46,0.92,79.3,94.2,11
"ID3428",2671,54,0.737,6.41,3.34,0.92,46.7,75.3,7
"ID3429",2672,58,0.729,5.93,4.59,0.92,51.2,82.5,30
"ID343",2673,74,0.871,2.42,4.04,0.92,74.5,86.4,2
"ID3430",2674,85,0.831,3.56,4.16,0.92,75.7,97.9,10
"ID3431",2675,94,0.712,7.25,5.59,0.92,64.9,113.2,52
"ID3432",2676,103,0.745,3.75,4.61,0.92,78.1,111.7,65
"ID3433",2677,83,0.86,2.86,3.98,0.92,87.5,104.7,3
"ID3434",2678,82,0.828,3.21,2.36,0.92,74.3,95.1,67
"ID3435",2679,89,0.881,1.76,3.98,0.92,85.7,94.4,6
"ID3436",2680,88,0.748,3.78,4.24,0.92,75,105.8,5
"ID3437",2681,82,0.783,4.12,3.87,0.92,67.9,95.2,37
"ID3438",2682,77,0.753,19.12,3.34,0.92,57.5,106,8
"ID3439",2683,41,0.449,21.87,3.45,0.92,32.1,121.4,77
"ID344",2684,73,0.874,2.41,4.41,0.92,75.8,87.5,4
"ID3440",2685,77,0.84,6.4,4.11,0.92,74.2,103.9,5
"ID3441",2686,72,0.809,3.8,3.82,0.92,79.2,106.1,12
"ID3442",2687,55,0.76,6.55,2.84,0.92,56.2,88.5,5
"ID3443",2688,53,0.741,5.41,4.39,0.92,52.2,81.5,18
"ID3444",2689,78,0.801,6.53,5.21,0.92,69,102.8,6
"ID3445",2690,72,0.834,16.56,2.17,0.92,57.4,95.6,6
"ID3446",2691,89,0.752,4.3,4.76,0.92,79.2,114.4,9
"ID3447",2692,38,0.707,3.43,3.15,0.92,74.2,109,66
"ID3448",2693,62,0.811,2.31,2.62,0.92,75,91.6,67
"ID3449",2694,56,0.799,5.06,4.66,0.92,58.1,82.9,7
"ID345",2695,81,0.808,4.04,3.67,0.92,70.7,96.6,57
"ID3450",2696,68,0.812,3.78,3.24,0.92,81.8,109.4,39
"ID3451",2697,85,0.833,3.3,3.88,0.92,79.4,100.4,5
"ID3452",2698,29,0.689,6.74,4.92,0.92,58.4,102.5,60
"ID3453",2699,51,0.702,7.7,4.96,0.92,59.3,103.2,4
"ID3454",2700,59,0.652,9.11,4.28,0.92,53.2,105.2,54
"ID3455",2701,88,0.809,3.46,4.84,0.92,80.8,106.2,28
"ID3456",2702,97,0.735,4.57,4.87,0.92,84.1,126.6,23
"ID3457",2703,54,0.692,7.79,5.09,0.92,62.8,113.1,46
"ID3458",2704,71,0.797,4.3,3.85,0.92,61.5,85.4,7
"ID3459",2705,64,0.782,3.36,2.78,0.92,51.8,69.6,20
"ID346",2706,93,0.903,3.91,3.85,0.92,87.6,104.9,8
"ID3460",2707,63,0.881,2.31,3.31,0.92,70.5,80.4,3
"ID3461",2708,100,0.829,3.73,3.82,0.92,84.7,110.1,7
"ID3462",2709,61,0.644,9.68,5.5,0.92,43.2,84.2,4
"ID3463",2710,91,0.786,2.6,3.14,0.92,77,98.1,75
"ID3464",2711,31,0.765,5.87,3.23,0.92,56.4,84,8
"ID3465",2712,32,0.723,7.24,3.77,0.92,53.7,89.7,5
"ID3466",2713,85,0.86,4.69,3.57,0.92,77.7,100.1,6
"ID3467",2714,68,0.848,5.37,3.72,0.92,74.5,100.2,4
"ID3468",2715,71,0.883,2.25,2.23,0.92,70.9,80.3,8
"ID3469",2716,58,0.752,3.65,5.39,0.92,57.4,80.8,73
"ID347",2717,99,0.889,1.95,4.41,0.92,83.3,92.2,3
"ID3470",2718,66,0.905,1.51,3.28,0.92,101,106.8,4
"ID3471",2719,47,0.781,5.66,4.38,0.92,62,93,8
"ID3472",2720,72,0.663,4.63,4.9,0.92,52.4,86.2,80
"ID3473",2721,77,0.828,3.21,2.36,0.92,74.3,95.1,67
"ID3474",2722,86,0.926,0.94,1.75,0.92,88.4,87.5,67
"ID3475",2723,71,0.794,4.08,3.49,0.92,65.2,89.6,9
"ID3476",2724,59,0.783,4.12,3.87,0.92,67.9,95.2,37
"ID3477",2725,44,0.818,3.82,2.84,0.92,64.2,83.9,4
"ID3478",2726,71,0.747,8.47,3.08,0.92,53.7,93.9,21
"ID3479",2727,78,0.901,1.78,2.49,0.92,73.7,79.8,4
"ID348",2728,76,0.825,3.23,2.92,0.92,84.5,108.5,66
"ID3480",2729,69,0.875,2.5,4.04,0.92,84.8,98.5,3
"ID3481",2730,47,0.778,15.9,2.17,0.92,49.8,86.9,5
"ID3482",2731,74,0.842,4.24,2.65,0.92,66.5,85.4,5
"ID3483",2732,44,0.765,5.54,2.99,0.92,53.9,82.6,38
"ID3484",2733,52,0.681,7.76,6.13,0.92,50.9,93.9,65
"ID3485",2734,69,0.793,3.4,3.41,0.92,69.3,91.6,9
"ID3486",2735,65,0.749,3.64,3.14,0.92,52.3,74.2,72
"ID3487",2736,67,0.773,19.1,1.94,0.92,45.2,82.6,7
"ID3488",2737,61,0.787,4.41,4.53,0.92,68.5,96.1,8
"ID3489",2738,46,0.833,3.26,3.99,0.92,66.1,83.1,4
"ID349",2739,68,0.704,5.12,3.7,0.92,52.5,84.5,49
"ID3490",2740,65,0.819,4.61,3.85,0.92,68.7,93.7,3
"ID3491",2741,59,0.812,4.3,3.33,0.92,66.5,90.6,6
"ID3492",2742,69,0.839,1.95,2.17,0.92,65.6,76,13
"ID3493",2743,71,0.823,2.32,3.72,0.92,77.5,93.4,49
"ID3494",2744,49,0.795,3.79,4.06,0.92,67.4,91.2,11
"ID3495",2745,27,0.827,6.27,2.31,0.92,64.8,93,7
"ID3496",2746,76,0.779,4.49,3.27,0.92,67,94.7,4
"ID3497",2747,70,0.726,4.71,2.68,0.92,55.3,86.4,72
"ID3498",2748,51,0.74,14.21,3.57,0.92,49,89.4,5
"ID3499",2749,51,0.824,2.88,2.97,0.92,64.3,80.4,13
"ID35",2750,77,0.79,3.4,4.08,0.92,69.3,92.5,20
"ID350",2751,83,0.883,2.44,3.91,0.92,96.1,110.3,4
"ID3500",2752,30,0.805,9.4,2.39,0.92,53.8,86.2,9
"ID3501",2753,74,0.809,4.46,3.34,0.92,66.4,91.2,3
"ID3502",2754,95,0.561,12.05,2.2,0.92,29,74.4,5
"ID3503",2755,8,0.848,2.29,3.02,0.92,83.2,98,14
"ID3504",2756,78,0.852,6.05,4.3,0.92,78,105.8,7
"ID3505",2757,79,0.85,3.99,3.39,0.92,72.4,93.1,4
"ID3506",2758,52,0.733,7.29,4.9,0.92,56.8,92.2,4
"ID3507",2759,37,0.753,8.12,4.06,0.92,54.5,91.7,3
"ID3508",2760,69,0.832,3.39,4.21,0.92,68.9,88,10
"ID3509",2761,50,0.758,4.64,3.66,0.92,52.6,77.6,13
"ID351",2762,39,0.789,11.75,4.83,0.92,63.7,107.4,4
"ID3510",2763,84,0.814,6.09,3.24,0.92,63.7,89.8,8
"ID3511",2764,54,0.668,6.34,4.37,0.92,52.9,93.9,71
"ID3512",2765,90,0.836,2.96,3.4,0.92,78.6,97.7,10
"ID3513",2766,62,0.81,6.18,5.73,0.92,67.4,98,6
"ID3514",2767,57,0.765,5.54,2.99,0.92,53.9,82.6,38
"ID3515",2768,45,0.586,15.14,3.2,0.92,34.1,89.7,70
"ID3516",2769,49,0.791,3.04,3,0.92,64.9,84.6,36
"ID3517",2770,80,0.818,3.37,4.7,0.92,82.1,106.3,25
"ID3518",2771,47,0.793,3.95,5.03,0.92,67.5,91.8,6
"ID3519",2772,86,0.85,2.55,3.45,0.92,84.3,100.8,31
"ID352",2773,89,0.872,1.8,3.88,0.92,93,103.4,22
"ID3520",2774,57,0.613,5.13,4.21,0.92,51.4,89.7,22
"ID3521",2775,70,0.819,3.15,5.98,0.92,79.6,101.7,10
"ID3522",2776,90,0.832,2.86,3.93,0.92,81.2,100.8,14
"ID3523",2777,78,0.827,2.67,3.31,0.92,70.2,86.6,66
"ID3524",2778,79,0.878,3.44,3.41,0.92,77.5,94.2,4
"ID3525",2779,67,0.869,3.12,3.47,0.92,79.8,96.1,4
"ID3526",2780,48,0.814,3.52,3.75,0.92,70.9,92.8,11
"ID3527",2781,92,0.821,4.48,2.38,0.92,73.4,97.2,2
"ID3528",2782,65,0.802,2.98,3.52,0.92,77,99.4,69
"ID3529",2783,31,0.628,5.29,3.93,0.92,43.3,77.9,74
"ID353",2784,80,0.827,3.17,3.4,0.92,84,106.7,19
"ID3530",2785,71,0.854,2.7,3.36,0.92,74.5,89.4,7
"ID3531",2786,80,0.878,1.85,4.2,0.92,87.2,96.8,5
"ID3532",2787,79,0.867,3.04,4.29,0.92,81.9,98.7,3
"ID3533",2788,79,0.902,1.41,2.83,0.92,87.4,91.9,3
"ID3534",2789,78,0.843,3.21,4.19,0.92,85.9,107.8,32
"ID3535",2790,71,0.848,4.47,4.47,0.92,70.4,91.9,4
"ID3536",2791,84,0.828,3.4,2.91,0.92,63.3,81,5
"ID3537",2792,55,0.753,5.76,3.33,0.92,50,75.4,4
"ID3538",2793,45,0.748,3.7,3.78,0.92,57.2,81.4,73
"ID3539",2794,26,0.737,5.71,3.41,0.92,49.2,76.4,5
"ID354",2795,94,0.863,2.86,5.48,0.92,83.5,100.2,3
"ID3540",2796,52,0.773,2.97,2.97,0.92,66.5,88,75
"ID3541",2797,88,0.786,3.7,4.32,0.92,78.5,107.1,52
"ID3542",2798,88,0.816,4.89,3.22,0.92,79,110,4
"ID3543",2799,64,0.788,4.06,3.94,0.92,63.4,88,14
"ID3544",2800,70,0.799,4.65,4.7,0.92,73.6,104.1,44
"ID3545",2801,51,0.743,6.67,3.48,0.92,50,80.5,3
"ID3546",2802,82,0.817,2.96,4.22,0.92,85.4,108.2,28
"ID3547",2803,47,0.768,6.13,4.31,0.92,59.8,90.7,4
"ID3548",2804,53,0.829,3.12,2.72,0.92,59,74.5,8
"ID3549",2805,81,0.78,6.03,2.38,0.92,49.6,73.4,4
"ID3550",2806,59,0.802,17.18,2.47,0.92,40,75.5,5
"ID3551",2807,83,0.92,1,1.54,0.92,71.3,71.3,1
"ID3552",2808,75,0.805,3.11,3.5,0.92,71.4,92.5,63
"ID3553",2809,46,0.802,17.18,2.47,0.92,40,75.5,5
"ID3554",2810,33,0.787,4.51,3.98,0.92,45.9,64.6,6
"ID3555",2811,86,0.838,2.89,2.74,0.92,78.9,97,5
"ID3556",2812,68,0.792,7.61,2.81,0.92,58,91.9,17
"ID3557",2813,62,0.853,10.08,3.14,0.92,59.9,86.9,13
"ID3558",2814,76,0.809,3.03,4.56,0.92,81.1,103.7,17
"ID3559",2815,88,0.85,2.56,4.36,0.92,80,95.4,7
"ID356",2816,52,0.796,5.38,4.6,0.92,61.1,89.1,6
"ID3560",2817,94,0.862,2.46,3.85,0.92,90.6,106.4,11
"ID3561",2818,68,0.841,4,4.02,0.92,68.9,89.5,4
"ID3562",2819,66,0.799,6.48,4.08,0.92,65.8,99,7
"ID3563",2820,68,0.771,5.18,3.7,0.92,66.3,98.8,10
"ID3564",2821,58,0.805,3.47,4.02,0.92,64.8,85.8,18
"ID3565",2822,64,0.828,3.46,3.11,0.92,64.1,81.5,6
"ID3566",2823,67,0.647,6.7,3.59,0.92,45.1,83.4,54
"ID3567",2824,71,0.797,5.13,3.61,0.92,51.6,73.3,4
"ID3568",2825,80,0.881,3.65,4.33,0.92,80.9,98.6,5
"ID3569",2826,84,0.867,3.14,3.56,0.92,73.8,89.4,3
"ID357",2827,61,0.825,3.85,3.89,0.92,62.7,82.4,6
"ID3570",2828,73,0.831,3.86,4.06,0.92,69.9,91.5,5
"ID3571",2829,67,0.886,2.41,2.74,0.92,65.9,75.3,4
"ID3572",2830,81,0.844,3.23,4.24,0.92,67.8,84.8,6
"ID3573",2831,60,0.848,5.93,3.63,0.92,66.1,91.4,4
"ID3574",2832,76,0.824,7.52,3.35,0.92,65.4,97.2,4
"ID3575",2833,79,0.829,3.19,3.72,0.92,73.8,93.2,5
"ID3576",2834,73,0.844,2.02,2.99,0.92,75.8,87.8,67
"ID3577",2835,76,0.768,4.71,4,0.92,57.5,85,16
"ID3578",2836,81,0.872,5.76,4.09,0.92,85,111.9,6
"ID3579",2837,78,0.825,3.41,3.35,0.92,70.7,90.8,5
"ID358",2838,79,0.719,7.14,3.36,0.92,42.8,74.2,42
"ID3580",2839,52,0.737,5.71,3.41,0.92,49.2,76.4,5
"ID3581",2840,62,0.858,2.64,3.13,0.92,77.6,92.3,4
"ID3582",2841,76,0.861,2.01,3.45,0.92,80.9,92.3,38
"ID3583",2842,75,0.845,3.16,3.16,0.92,80.2,99.4,5
"ID3584",2843,51,0.701,5.22,4.4,0.92,51.2,82.2,15
"ID3585",2844,85,0.88,2.42,3.41,0.92,92.7,106.6,4
"ID3586",2845,82,0.837,3.8,4.53,0.92,84.2,109.3,5
"ID3587",2846,80,0.911,1.3,2.78,0.92,80.6,83.4,4
"ID3588",2847,88,0.862,3.46,3.34,0.92,77.5,96.1,5
"ID3589",2848,79,0.868,2.48,3.43,0.92,73.2,85.6,4
"ID359",2849,76,0.909,1.39,3.35,0.92,86.2,90,4
"ID3590",2850,89,0.883,2.17,3.33,0.92,73.3,82.7,3
"ID3591",2851,65,0.868,2.16,3.02,0.92,74.1,84.9,8
"ID3592",2852,90,0.819,2.74,3.76,0.92,72.2,89.9,10
"ID3593",2853,67,0.786,3.26,3.78,0.92,65.4,87.2,71
"ID3594",2854,70,0.756,6.61,4.22,0.92,52.3,82,4
"ID3595",2855,82,0.897,4.34,3.05,0.92,78.7,95.6,11
"ID3596",2856,79,0.888,4.06,2.94,0.92,76.9,93.5,9
"ID3597",2857,77,0.838,2.83,4.03,0.92,78.8,97,12
"ID3598",2858,70,0.803,4.48,5.59,0.92,73.8,102.5,6
"ID3599",2859,95,0.864,2.98,3.96,0.92,78.7,95,5
"ID36",2860,56,0.76,3.92,4.28,0.92,65.3,92.4,14
