"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
"ID4737",3933,62,0.81,3.32,3.24,0.92,55.2,71.5,5
"ID4738",3934,53,0.832,4.35,2.71,0.92,59.5,79.8,7
"ID4739",3935,90,0.715,10.97,3.67,0.92,56.1,101.4,3
"ID474",3936,80,0.744,5.96,5.21,0.92,61.6,96,6
"ID4740",3937,92,0.724,5.38,4.53,0.92,56.5,90.3,58
"ID4741",3938,71,0.826,3.01,3.17,0.92,58.1,72.9,7
"ID4742",3939,66,0.847,3.61,2.74,0.92,58.9,73.7,5
"ID4743",3940,52,0.831,3.82,4.57,0.92,64.5,83.9,5
"ID4744",3941,57,0.8,5.95,4.35,0.92,63.2,91.9,4
"ID4745",3942,76,0.801,3.49,4.01,0.92,86.4,115.2,59
"ID4746",3943,80,0.791,3.61,4.52,0.92,80.3,107.9,13
"ID4747",3944,30,0.682,7.06,4.6,0.92,52.7,94,28
"ID4748",3945,61,0.771,3.44,3.75,0.92,55.4,75.6,16
"ID4749",3946,80,0.755,4.89,3.5,0.92,56.6,85.9,64
"ID475",3947,77,0.891,1.41,1.82,0.92,74.4,78.9,12
"ID4750",3948,101,0.836,3.88,3.45,0.92,85.8,110.9,3
"ID4751",3949,42,0.672,8.69,2.94,0.92,51.3,100.3,57
"ID4752",3950,59,0.812,3.49,3.48,0.92,64.3,83.9,7
"ID4753",3951,97,0.658,3.91,2.94,0.92,50,78.5,23
"ID4754",3952,76,0.706,32.83,3.14,0.92,50.3,102.2,8
"ID4755",3953,74,0.778,3.89,3.74,0.92,66.7,93.1,54
"ID4756",3954,78,0.803,5.41,2.84,0.92,60.8,86.9,4
"ID4757",3955,71,0.816,4.17,3.21,0.92,59.2,79.4,4
"ID4758",3956,65,0.795,4.42,3.48,0.92,56.4,78.8,5
"ID4759",3957,56,0.628,7.95,4.92,0.92,54.4,103.5,6
"ID476",3958,80,0.884,2.33,3.67,0.92,78.5,89.4,4
"ID4760",3959,80,0.733,4.2,4.96,0.92,71.8,104.9,5
"ID4761",3960,87,0.853,2.25,3.65,0.92,86,100.3,5
"ID4762",3961,53,0.757,4.07,3.07,0.92,45.7,66.3,64
"ID4763",3962,81,0.808,2.25,1.82,0.92,83.7,101.8,9
"ID4764",3963,67,0.761,4.89,3.67,0.92,56.9,83.6,4
"ID4765",3964,65,0.829,5.07,4.06,0.92,58.2,78.9,4
"ID4766",3965,62,0.717,6.38,3.91,0.92,62,100.5,4
"ID4767",3966,53,0.793,5.37,3.75,0.92,65.7,94.8,4
"ID4768",3967,106,0.718,3.44,2.93,0.92,73.8,106.9,76
"ID477",3968,83,0.877,2.18,3.16,0.92,82.2,93.5,4
"ID4771",3969,81,0.767,9.7,2.77,0.92,58.2,97.7,4
"ID4772",3970,44,0.835,3.05,3.95,0.92,87.7,109.7,12
"ID4773",3971,62,0.867,2.67,2.46,0.92,64.6,76.4,5
"ID4774",3972,63,0.738,4.83,4.92,0.92,74.4,113.3,29
"ID4775",3973,107,0.791,2.78,3.66,0.92,77.6,99.6,78
"ID4776",3974,68,0.801,7.54,4.18,0.92,54.8,82.3,5
"ID4777",3975,80,0.566,15.39,2.77,0.92,38.7,103.1,10
"ID4778",3976,68,0.835,3.21,3.5,0.92,62.1,78.2,7
"ID4779",3977,64,0.835,13.23,2.73,0.92,58.6,90.2,7
"ID478",3978,82,0.849,2.37,3.11,0.92,97.2,115,62
"ID4780",3979,61,0.779,3.55,3.23,0.92,69.9,95.7,71
"ID4782",3980,39,0.8,5.5,2.26,0.92,55.2,78.7,2
"ID4783",3981,24,0.801,5.4,3.8,0.92,49.2,70.4,3
"ID4784",3982,71,0.733,5.9,4.06,0.92,55.1,87.1,7
"ID4785",3983,69,0.759,4.11,3.37,0.92,59.5,84.5,5
"ID4786",3984,73,0.823,3.69,3.78,0.92,62.3,81.2,7
"ID4787",3985,98,0.761,4.33,3.29,0.92,49.6,72.3,53
"ID4788",3986,58,0.8,5.5,5,0.92,61.1,88.1,2
"ID4789",3987,62,0.746,5.45,4.47,0.92,59.8,92.9,32
"ID479",3988,78,0.834,4.14,4.03,0.92,71.7,94.2,4
"ID4790",3989,44,0.717,5.7,3.18,0.92,42.1,67.8,5
"ID4791",3990,74,0.835,2.65,3.15,0.92,68.2,83,9
"ID4792",3991,68,0.747,6.97,3.26,0.92,47.4,75.5,6
"ID4793",3992,52,0.804,3.09,2.59,0.92,45.5,58.6,5
"ID4794",3993,83,0.803,2.6,2.58,0.92,83,104.4,64
"ID4795",3994,28,0.805,3.49,3.4,0.92,56.3,73.8,4
"ID4796",3995,51,0.846,3.37,2.65,0.92,60.1,75.7,2
"ID4797",3996,56,0.859,4.39,2.33,0.92,62.6,80.9,5
"ID4798",3997,77,0.8,3.44,2.82,0.92,75.3,100.6,68
"ID4799",3998,44,0.701,5.64,4.74,0.92,46.2,75.3,5
"ID48",3999,80,0.861,6.51,2.39,0.92,64.8,87.9,5
"ID480",4000,44,0.794,3.65,5.31,0.92,67.8,91.2,13
"ID4800",4001,57,0.726,7.66,4.24,0.92,52.1,90.6,11
"ID4801",4002,86,0.794,5.06,3.64,0.92,62.6,90.3,8
"ID4802",4003,76,0.836,2.57,2.25,0.92,66.5,80.8,66
"ID4803",4004,69,0.792,10.47,4.14,0.92,58.2,97.3,6
"ID4804",4005,58,0.858,27.2,2.33,0.92,64,104,12
"ID4805",4006,68,0.773,9.29,2.66,0.92,54.1,85.4,4
"ID4806",4007,43,0.761,4.83,4.02,0.92,62.6,92.5,8
"ID4807",4008,74,0.796,3.81,3.16,0.92,60.8,82,6
"ID4808",4009,39,0.81,3.77,3.56,0.92,60.1,80.2,8
"ID4809",4010,60,0.814,5.81,3.46,0.92,62.8,90.2,7
"ID481",4011,63,0.872,2.34,3.28,0.92,64.4,74.3,4
"ID4810",4012,51,0.767,4.45,3.42,0.92,65.7,95.6,49
"ID4811",4013,72,0.818,3.48,3.5,0.92,60.7,79.3,33
"ID4812",4014,49,0.767,7.27,3.91,0.92,63.9,104.1,5
"ID4813",4015,45,0.759,6.16,3.63,0.92,53.8,84.3,10
"ID4814",4016,53,0.687,12.53,3.54,0.92,45.9,90.6,5
"ID4815",4017,84,0.787,4.38,4.27,0.92,66.5,93.5,11
"ID4816",4018,53,0.788,4.45,3.84,0.92,65.5,93.1,32
"ID4817",4019,52,0.803,4.86,3.24,0.92,48.6,68.3,4
"ID4818",4020,52,0.82,4.46,4.04,0.92,49.1,66.5,3
"ID4819",4021,66,0.743,4.88,3.55,0.92,52.3,79.2,6
"ID482",4022,60,0.821,3.67,3.53,0.92,63.6,83.3,6
"ID4821",4023,39,0.75,4.05,3.09,0.92,55.3,79.7,9
"ID4822",4024,53,0.704,19.58,3.96,0.92,54.7,114.4,36
"ID4823",4025,28,0.743,4.01,4.35,0.92,62,90.1,24
"ID4824",4026,55,0.797,3.86,4.73,0.92,64,87.2,29
"ID4825",4027,53,0.803,4.86,3.24,0.92,48.6,68.3,4
"ID4826",4028,75,0.731,4.44,4.38,0.92,60.5,91.8,70
"ID4827",4029,67,0.783,3.65,3.38,0.92,67.7,92.9,70
"ID4828",4030,74,0.736,4.68,4.12,0.92,68.2,103.2,7
"ID4829",4031,88,0.822,3.68,3.9,0.92,69.9,91.5,7
"ID483",4032,69,0.787,4.35,4.01,0.92,61.4,85.6,6
"ID4830",4033,73,0.744,7.39,4.91,0.92,60.6,99.1,5
"ID4831",4034,56,0.824,9.07,2.5,0.92,61.1,95,6
"ID4832",4035,56,0.772,5.3,5.23,0.92,57.5,85.2,7
"ID4833",4036,67,0.838,2.47,2.59,0.92,75.6,90.8,7
"ID4834",4037,100,0.848,12.22,2.73,0.92,59.7,92.7,6
"ID4835",4038,81,0.849,2.81,2.28,0.92,60.3,73.4,26
"ID4836",4039,61,0.708,13.23,4.2,0.92,51.6,99,6
"ID4837",4040,77,0.833,3.22,4.21,0.92,75.1,95.1,21
"ID4838",4041,72,0.841,3.16,3.22,0.92,66,82.4,6
"ID4839",4042,60,0.83,3.2,4.18,0.92,70.7,89.2,5
"ID484",4043,61,0.876,1.96,2.56,0.92,71.7,80.3,7
"ID4840",4044,73,0.789,2.83,3.91,0.92,69,88.9,67
"ID4841",4045,10,0.825,2.51,2.49,0.92,71.2,86.7,4
"ID4842",4046,54,0.844,2.56,3.09,0.92,64.3,77.4,36
"ID4843",4047,79,0.846,5.52,3.41,0.92,70.7,97.4,6
"ID4844",4048,74,0.831,5.74,3.35,0.92,68.1,94.6,3
"ID4845",4049,71,0.845,2.85,2.99,0.92,73.7,90,7
"ID4846",4050,51,0.811,2.7,3.72,0.92,80.2,100.5,69
"ID4847",4051,82,0.695,6.22,3.06,0.92,49.8,84.7,5
"ID4848",4052,80,0.796,3.81,3.16,0.92,60.8,82,6
"ID4849",4053,65,0.815,4.32,4.04,0.92,68,92,3
"ID485",4054,77,0.87,1.98,3.97,0.92,77.9,87.9,8
"ID4850",4055,53,0.763,9.84,4.35,0.92,53.8,90.8,4
"ID4851",4056,62,0.795,6.05,4.05,0.92,56.8,84.4,4
"ID4852",4057,75,0.747,4.55,4.03,0.92,63.2,93.3,9
"ID4853",4058,59,0.792,3.43,3.35,0.92,67.6,90.8,70
"ID4854",4059,51,0.767,9.06,4,0.92,56.8,94.3,4
"ID4855",4060,53,0.724,5.84,4.15,0.92,47.2,74.6,6
"ID4856",4061,51,0.827,2.89,3.15,0.92,63.7,79.5,19
"ID4857",4062,82,0.794,8.85,2.68,0.92,56.2,86.8,4
"ID4858",4063,90,0.794,4.69,4.5,0.92,74,103.8,5
"ID4859",4064,54,0.815,6.56,3.54,0.92,61.2,88.5,5
"ID486",4065,77,0.855,3.1,3.93,0.92,78.4,95.9,3
"ID4860",4066,55,0.787,4.97,4,0.92,51.5,74.9,19
"ID4861",4067,55,0.803,6.89,3.39,0.92,52.6,79.1,4
"ID4862",4068,68,0.821,5.84,3.55,0.92,53.3,77.5,36
"ID4863",4069,71,0.864,3.71,3.26,0.92,67,83.3,5
"ID4864",4070,77,0.675,3.34,2.6,0.92,55.4,83.7,69
"ID4865",4071,80,0.791,3.96,4.4,0.92,70,96.6,18
"ID4866",4072,83,0.88,2.06,3.31,0.92,71.1,80,3
"ID4867",4073,66,0.825,3.07,4.06,0.92,76.3,96.7,49
"ID4868",4074,79,0.839,2.93,3.01,0.92,66.1,81.5,5
"ID4869",4075,33,0.635,5.38,4.54,0.92,51.1,90.6,77
"ID487",4076,66,0.773,4.54,2.45,0.92,64.8,95.8,67
"ID4870",4077,76,0.754,4.6,3.21,0.92,57.6,86.4,73
"ID4871",4078,36,0.57,8.66,4.19,0.92,36.1,78.3,35
"ID4872",4079,56,0.828,6.76,4.27,0.92,62.1,90.7,6
"ID4873",4080,70,0.806,3.96,3.56,0.92,69.1,93.4,4
"ID4874",4081,60,0.815,3.57,4,0.92,69.4,91.3,12
"ID4875",4082,51,0.804,11.91,2.18,0.92,51.7,88.2,10
"ID4876",4083,77,0.775,4.37,4.41,0.92,58.8,83.5,8
"ID4877",4084,51,0.811,4.09,3.45,0.92,65.3,87.9,5
"ID4878",4085,65,0.726,3.9,3.74,0.92,57.6,84.8,54
"ID4879",4086,38,0.635,5.38,4.54,0.92,51.1,90.6,77
"ID488",4087,66,0.832,6.16,4.14,0.92,57.3,80.6,4
"ID4880",4088,77,0.769,6.23,4.33,0.92,60.3,93.9,8
"ID4881",4089,70,0.847,3,4.14,0.92,66.1,81.4,8
"ID4882",4090,77,0.863,2.35,4.2,0.92,74.1,86.2,6
"ID4883",4091,64,0.847,4.41,4.25,0.92,72.9,95.7,5
"ID4884",4092,67,0.839,2.78,4.49,0.92,84.1,102.9,13
"ID4885",4093,60,0.851,10.4,3.33,0.92,68.3,100.6,6
"ID4886",4094,69,0.853,3.74,2.46,0.92,61.8,77.6,6
"ID4887",4095,21,0.825,3.99,3.56,0.92,53.2,70.4,4
"ID4888",4096,71,0.818,4.36,3.65,0.92,66.9,90.6,4
"ID4889",4097,73,0.78,5.7,4.79,0.92,67.7,101.6,6
"ID489",4098,78,0.818,4.61,3.62,0.92,66.9,90.6,2
"ID4890",4099,52,0.773,8.28,4.04,0.92,52.1,82.6,4
"ID4891",4100,43,0.774,4.65,4.88,0.92,55.6,80.1,13
"ID4892",4101,50,0.841,2.06,2.99,0.92,65.7,76.6,71
"ID4894",4102,63,0.809,8.65,3.08,0.92,49,73.8,13
"ID4895",4103,84,0.823,7.56,3.11,0.92,57.8,86.6,4
"ID4896",4104,91,0.873,3.13,3.75,0.92,80.5,96.7,3
"ID4897",4105,66,0.724,5.15,4.74,0.92,51,79.8,16
"ID4898",4106,57,0.835,6.76,1.88,0.92,66,92.4,5
"ID4899",4107,73,0.776,4.39,3.62,0.92,51,72.1,5
"ID49",4108,60,0.627,10.16,3.48,0.92,36.4,74.1,7
"ID490",4109,88,0.806,3.23,3.62,0.92,80.8,105.6,69
"ID4900",4110,64,0.779,2.59,3.32,0.92,63.5,81.4,77
"ID4901",4111,77,0.87,2.65,4.89,0.92,78.1,91.8,4
"ID4902",4112,43,0.883,2.13,3.12,0.92,76.5,86.2,4
"ID4903",4113,82,0.771,3.8,3.92,0.92,69.1,96.7,55
"ID4904",4114,80,0.834,3.11,4.02,0.92,74.6,93.3,7
"ID4905",4115,77,0.877,2.21,3.58,0.92,80.8,92,2
"ID4907",4116,54,0.83,5.02,3.76,0.92,53.6,74.1,7
"ID4908",4117,60,0.789,3.5,3.24,0.92,58,78.2,31
"ID4909",4118,76,0.81,4.55,4.24,0.92,69.5,95.5,4
"ID491",4119,52,0.81,3.18,3.22,0.92,80,102.9,9
"ID4910",4120,72,0.818,3.16,3.9,0.92,71.6,91.3,6
"ID4911",4121,80,0.83,4.22,3.77,0.92,68.7,91.3,5
"ID4912",4122,78,0.842,3.45,3.37,0.92,77.2,97.4,3
"ID4913",4123,76,0.84,2.86,3.3,0.92,77.3,94.8,5
"ID4914",4124,69,0.839,3.5,3.82,0.92,64.9,82.9,6
"ID4915",4125,77,0.933,0.49,2.69,0.92,82.6,76.3,6
"ID4916",4126,52,0.83,7.73,3.01,0.92,54.1,79.8,4
"ID4917",4127,55,0.79,6.59,3.19,0.92,63.1,96.4,4
"ID4918",4128,63,0.81,4.55,4.24,0.92,69.5,95.5,4
"ID4919",4129,54,0.816,3.94,4.7,0.92,64.7,86,5
"ID492",4130,75,0.869,2.32,3.44,0.92,72.6,83.9,7
"ID4920",4131,49,0.798,3.76,4.12,0.92,61,82.2,15
"ID4921",4132,77,0.788,3.99,3.89,0.92,62.9,86.7,14
"ID4922",4133,81,0.772,4.29,3.25,0.92,67.6,96.4,14
"ID4923",4134,61,0.826,3.15,4.03,0.92,78.1,99.2,16
"ID4924",4135,66,0.86,5.27,2.94,0.92,74.1,98.3,5
"ID4925",4136,87,0.858,4.85,4.01,0.92,64.2,84.3,4
"ID4926",4137,87,0.881,1.66,2.44,0.92,70.1,76.6,3
"ID4927",4138,48,0.753,5.11,3.62,0.92,55.4,84.5,46
"ID4928",4139,78,0.791,5.55,3.25,0.92,55.5,81.7,5
"ID4929",4140,64,0.82,4.99,4.89,0.92,63.7,87.8,4
"ID493",4141,61,0.806,3.01,4.27,0.92,68,87.4,16
"ID4930",4142,53,0.85,2.81,3.75,0.92,68.5,83,4
"ID4931",4143,76,0.868,2.56,4.27,0.92,82.2,96.6,3
"ID4932",4144,79,0.848,3.02,4.53,0.92,71.6,87.8,3
"ID4933",4145,80,0.851,3.02,3.51,0.92,75.4,92.7,11
"ID4934",4146,68,0.814,4.57,4.21,0.92,56,77.1,4
"ID4935",4147,58,0.817,3.97,3.76,0.92,61.9,82.4,5
"ID4936",4148,74,0.853,3.36,3.67,0.92,71.7,89.3,5
"ID4937",4149,82,0.836,3.05,4.25,0.92,82.5,102.9,9
"ID4938",4150,81,0.901,2.09,3.11,0.92,81.8,90.3,6
"ID4939",4151,114,0.901,1.6,3.7,0.92,84.4,90.2,3
"ID494",4152,81,0.833,4.7,3.56,0.92,75.1,100.7,3
"ID4940",4153,62,0.829,3.41,4.4,0.92,62.1,79.9,18
"ID4941",4154,33,0.826,4.84,2.53,0.92,64.5,88.2,5
"ID4943",4155,83,0.913,1.33,3.37,0.92,85.2,88.3,5
"ID4944",4156,68,0.84,3.92,3.62,0.92,74.9,97.4,8
"ID4945",4157,82,0.904,1.61,4.3,0.92,81.6,87,4
"ID4946",4158,71,0.909,1.22,2.32,0.92,65,66.9,3
"ID4947",4159,48,0.737,10.58,4.69,0.92,50.7,92.9,8
"ID4948",4160,78,0.894,2.26,3.1,0.92,80.4,90.3,5
"ID4949",4161,51,0.832,3.9,4.3,0.92,78.3,102.9,6
"ID495",4162,76,0.84,2.95,2.62,0.92,69.5,85.6,4
"ID4950",4163,95,0.829,3.43,4.13,0.92,73.6,94.7,8
"ID4951",4164,77,0.828,3.14,3.18,0.92,81.9,104,59
"ID4952",4165,76,0.837,4.24,4.21,0.92,67.7,89.3,6
"ID4953",4166,63,0.877,5.37,2.52,0.92,65.1,84.8,5
"ID4954",4167,80,0.901,8.84,2.43,0.92,72.3,95.8,12
"ID4955",4168,65,0.827,2.9,4.5,0.92,87.2,108.6,9
"ID4956",4169,58,0.853,5.48,4.07,0.92,64.8,86.1,8
"ID4957",4170,56,0.71,6.27,4.27,0.92,52,87.5,67
"ID4958",4171,52,0.757,7.22,4.58,0.92,54,86.5,5
"ID4959",4172,63,0.851,5.77,3.43,0.92,57.9,78.7,5
"ID496",4173,79,0.826,2.38,3.9,0.92,73.5,88.6,11
"ID4960",4174,91,0.907,1.68,4.19,0.92,80.1,85.7,5
"ID4961",4175,42,0.867,5.62,3.42,0.92,71.2,94.5,5
"ID4962",4176,80,0.829,3.37,4.16,0.92,65.6,83.9,8
"ID4964",4177,65,0.746,4.51,3.62,0.92,61.8,92,28
"ID4965",4178,74,0.752,11.54,2.84,0.92,49.2,93.9,65
"ID4966",4179,65,0.82,3.95,4.13,0.92,68.4,90.2,3
"ID4967",4180,56,0.826,4.92,3.75,0.92,60.2,82.9,8
"ID4968",4181,59,0.806,4.49,3.83,0.92,73.9,101.9,3
"ID4969",4182,50,0.875,1.82,2.98,0.92,66.5,74,6
"ID497",4183,80,0.864,3,3.6,0.92,84.4,101.9,3
"ID4970",4184,62,0.82,4.4,3.04,0.92,58.1,79.2,5
"ID4971",4185,53,0.779,4.43,3.33,0.92,64.4,92,6
"ID4972",4186,59,0.832,7.01,3.97,0.92,59.7,84.4,7
"ID4973",4187,61,0.876,2.21,3.93,0.92,90.5,103.1,3
"ID4974",4188,53,0.888,1.68,2.81,0.92,86.6,94.1,5
"ID4975",4189,73,0.873,4.14,3.83,0.92,79.6,99.1,7
"ID4976",4190,63,0.831,3.36,3.72,0.92,64.2,81.8,9
"ID4977",4191,55,0.858,3.84,3.24,0.92,59.6,75.4,4
"ID4978",4192,55,0.84,3.5,4.02,0.92,57.1,72.6,4
"ID4979",4193,69,0.858,3.01,3.38,0.92,57,69.2,3
"ID498",4194,97,0.849,2.37,3.11,0.92,97.2,115,62
"ID4980",4195,57,0.782,4.84,4.18,0.92,65.7,95,9
"ID4981",4196,62,0.839,3.34,3.8,0.92,59.2,74.6,4
"ID4982",4197,54,0.819,3.44,3.51,0.92,71.1,92.9,55
"ID4983",4198,70,0.849,5.2,3.55,0.92,71.5,96.5,5
"ID4984",4199,68,0.879,2.89,3.81,0.92,68.4,81,5
"ID4985",4200,76,0.855,3.44,4.15,0.92,66.9,83.1,4
"ID4986",4201,84,0.906,1.61,2.56,0.92,87.8,93.5,4
"ID4987",4202,69,0.863,2.49,3.59,0.92,71.9,84.4,4
"ID4988",4203,71,0.865,3.05,3.63,0.92,70.4,85,3
"ID499",4204,77,0.873,5.17,2.61,0.92,80.4,103.3,6
"ID4990",4205,94,0.853,4.16,4.23,0.92,76.7,97.9,5
"ID4991",4206,87,0.932,0.78,1.91,0.92,93.4,90.5,5
"ID4992",4207,72,0.863,3.68,3.84,0.92,71.4,88.8,4
"ID4993",4208,64,0.862,3.88,4.1,0.92,71.9,90.5,4
"ID4994",4209,65,0.829,8.12,4.06,0.92,60,87.7,6
"ID4995",4210,66,0.833,9.68,3.18,0.92,64,95.3,15
"ID4997",4211,80,0.881,2.29,3.3,0.92,84.2,96,3
"ID4999",4212,61,0.863,3.68,3.84,0.92,71.4,88.8,4
"ID5",4213,77,0.856,2.95,3,0.92,74.9,90.8,2
"ID50",4214,78,0.703,5.34,3.1,0.92,63.3,97.5,11
"ID500",4215,78,0.828,3.33,4.43,0.92,82.7,106.1,14
"ID5000",4216,59,0.829,8.88,3.48,0.92,73.8,110.7,6
"ID5002",4217,82,0.898,2.71,4.15,0.92,85,97.2,7
"ID5003",4218,84,0.843,3.94,4.08,0.92,57.1,74,6
"ID5005",4219,70,0.801,3.72,4.01,0.92,69.6,93.2,7
"ID5006",4220,54,0.822,4,3.59,0.92,69.5,92.6,6
"ID5007",4221,68,0.871,2.35,3.21,0.92,70.7,81.6,5
"ID5008",4222,87,0.865,2.44,4.59,0.92,90.4,105.7,6
"ID5009",4223,61,0.823,2.59,3.62,0.92,74.4,91.6,70
"ID5010",4224,70,0.873,1.72,3.93,0.92,82.1,90.6,28
"ID5011",4225,64,0.868,2.2,3.71,0.92,72.3,83.1,6
"ID5012",4226,66,0.864,2.23,4.13,0.92,81.5,93.9,5
"ID5014",4227,84,0.835,4.78,3.68,0.92,74.9,100.7,4
"ID5015",4228,59,0.799,4.16,3.52,0.92,67.1,92.5,10
"ID5016",4229,67,0.801,3.09,4.76,0.92,76.6,99.6,71
"ID5017",4230,57,0.803,3.54,4.41,0.92,69.3,92.2,31
"ID5018",4231,43,0.829,4.25,4.01,0.92,62.8,84.1,5
"ID5019",4232,70,0.822,4,3.59,0.92,69.5,92.6,6
"ID502",4233,51,0.802,3,4.07,0.92,78,101,71
"ID5020",4234,58,0.811,6.89,4.86,0.92,57.4,85.6,4
"ID5021",4235,74,0.846,3.17,3.89,0.92,61.8,76.7,5
"ID5022",4236,58,0.894,1.52,2.97,0.92,89.9,96.1,6
"ID5023",4237,53,0.883,2.18,3.5,0.92,87.3,98.7,4
"ID5024",4238,78,0.832,2.9,3.46,0.92,87.8,109.2,56
"ID5025",4239,103,0.873,2.9,3.26,0.92,78.8,93.9,6
"ID5026",4240,54,0.84,3.5,4.02,0.92,57.1,72.6,4
"ID5027",4241,64,0.819,6.27,3.27,0.92,52.5,76.4,7
"ID5028",4242,66,0.865,3.17,3,0.92,62.1,75.6,5
"ID5029",4243,84,0.85,2.66,4.45,0.92,65.5,78.6,7
"ID503",4244,87,0.87,2.14,4.28,0.92,76.3,87,7
"ID5031",4245,55,0.817,9.23,3.75,0.92,61.5,95.3,4
"ID5032",4246,76,0.898,7,1.97,0.92,66.5,85.4,12
"ID5033",4247,80,0.855,3.35,4.1,0.92,72.1,89.5,3
"ID5034",4248,82,0.863,2.72,4.13,0.92,89,106,3
"ID5035",4249,89,0.903,1.49,3.26,0.92,90.2,95.4,3
"ID5036",4250,88,0.825,2.9,4.91,0.92,85.5,107.1,46
"ID5037",4251,79,0.847,2.63,3.36,0.92,81.7,98.3,7
"ID5038",4252,63,0.826,5.09,4.25,0.92,67.4,93.8,7
"ID5039",4253,62,0.822,4.76,5.86,0.92,69.3,95.1,6
"ID504",4254,99,0.876,2.22,3.42,0.92,76,86.6,5
"ID5040",4255,67,0.767,4.77,4.71,0.92,63,92.4,10
"ID5041",4256,62,0.879,1.68,3.9,0.92,81.7,89.4,13
"ID5042",4257,78,0.886,1.95,3.51,0.92,96.3,107,3
"ID5043",4258,94,0.884,1.83,3.65,0.92,83.2,91.8,4
"ID5044",4259,96,0.855,3.25,3.87,0.92,76.1,94.3,5
"ID5045",4260,98,0.874,5.32,3.79,0.92,94,122.5,5
"ID5046",4261,78,0.89,2.19,3.82,0.92,91.1,102.3,4
"ID5047",4262,70,0.792,4.64,3.18,0.92,62.5,89.2,30
"ID5048",4263,58,0.842,5.12,2.68,0.92,62.9,84,4
"ID5049",4264,83,0.81,4.02,3.92,0.92,75.4,102,15
"ID505",4265,77,0.839,2.97,5.4,0.92,72.5,89.5,7
"ID5050",4266,63,0.882,1.77,2.82,0.92,79.3,87.2,4
"ID5051",4267,73,0.822,4.76,5.86,0.92,69.3,95.1,6
"ID5052",4268,74,0.767,4.77,4.71,0.92,63,92.4,10
"ID5053",4269,77,0.885,2.53,2.9,0.92,80,91.8,6
"ID5054",4270,78,0.868,2.68,2.5,0.92,86.6,102.5,6
"ID5055",4271,73,0.877,2.22,3.05,0.92,84.8,96.6,3
"ID5057",4272,47,0.869,2.2,3,0.92,75.5,86.6,6
"ID5058",4273,81,0.839,2.5,3.28,0.92,99.7,120.3,66
"ID5059",4274,106,0.816,2.93,4.27,0.92,91.3,115.6,65
"ID506",4275,100,0.816,3.04,3.45,0.92,77.3,98.6,16
"ID5060",4276,76,0.807,2.91,3.03,0.92,75,95.9,70
"ID5061",4277,75,0.774,4.41,3.25,0.92,65.1,93.8,14
"ID5062",4278,54,0.792,4.64,3.18,0.92,62.5,89.2,30
"ID5063",4279,58,0.842,5.12,2.68,0.92,62.9,84,4
"ID5064",4280,56,0.828,3.74,2.75,0.92,59.3,77.6,7
"ID5065",4281,92,0.866,2.47,2.78,0.92,78.1,91.6,6
"ID5066",4282,66,0.848,2.52,3.29,0.92,82.8,99.1,37
"ID5067",4283,79,0.863,2.08,3.26,0.92,77.4,88.4,9
"ID5068",4284,69,0.874,1.9,2.68,0.92,82.1,91.8,10
"ID5069",4285,67,0.875,3.3,2.7,0.92,73.7,89.2,4
"ID507",4286,67,0.824,2.51,3.28,0.92,76.1,93,67
"ID5070",4287,74,0.888,2.2,3.9,0.92,99.3,111.8,4
"ID5071",4288,85,0.878,2.7,3.26,0.92,78.5,91.9,3
"ID5072",4289,82,0.879,2.61,3.58,0.92,90.3,104.9,5
"ID5073",4290,77,0.903,1.43,2.87,0.92,92.3,97.2,2
"ID5074",4291,62,0.855,3.44,4.24,0.92,67.6,84.7,9
"ID5075",4292,82,0.877,1.84,3.74,0.92,90.2,100.1,11
"ID5076",4293,67,0.855,2.09,2.61,0.92,70.4,81.2,35
"ID5077",4294,57,0.823,2.59,3.62,0.92,74.4,91.6,70
"ID5078",4295,83,0.886,2.14,3.03,0.92,82.1,92.3,4
"ID5079",4296,88,0.866,2.8,3.48,0.92,74.5,88.7,4
"ID508",4297,70,0.858,5.06,3.09,0.92,74,96.4,5
"ID5080",4298,72,0.825,7.82,2.32,0.92,57.6,88.3,39
"ID5081",4299,61,0.855,8.21,2.65,0.92,61.3,87.9,5
"ID5082",4300,62,0.867,2.34,3.13,0.92,78.6,91.2,6
"ID5083",4301,60,0.829,3.12,4.12,0.92,79.6,100.6,12
"ID5084",4302,63,0.843,17.66,3.05,0.92,70.2,110.6,11
"ID5085",4303,80,0.855,2.44,3.34,0.92,67.9,80,11
"ID5086",4304,78,0.865,3.72,3.52,0.92,74.1,92,5
"ID5087",4305,53,0.849,4.58,2.54,0.92,68,87.6,7
"ID5088",4306,67,0.869,2,2.67,0.92,80.5,91.1,12
"ID5089",4307,116,0.862,2.7,4.1,0.92,77.6,92.4,4
"ID509",4308,76,0.879,3.66,2.75,0.92,66.7,81.3,6
"ID5090",4309,83,0.89,2.08,4.07,0.92,79.4,88.6,4
"ID5091",4310,88,0.853,2.66,3.36,0.92,85.7,102.7,9
"ID5092",4311,77,0.878,2.64,4.21,0.92,84,97.9,4
"ID5093",4312,77,0.888,1.83,2.54,0.92,81.4,89.6,4
"ID5094",4313,82,0.84,3.3,4.36,0.92,83.8,105.5,5
"ID5095",4314,76,0.808,5.42,4.08,0.92,66.1,94.1,3
